file_name,file_path,true_label,predicted_label,mean_prob,max_prob,positive_ratio,n_windows
23.wav,data/test_resampled/low_snr_labeled/06Sept15_left/23.wav,1,1,0.9526061415672302,1.0,0.9550561797752809,89
24.wav,data/test_resampled/low_snr_labeled/06Sept15_left/24.wav,1,1,0.9973725080490112,0.9999998807907104,1.0,8
25.wav,data/test_resampled/low_snr_labeled/06Sept15_left/25.wav,1,1,0.9999998807907104,1.0,1.0,31
26.wav,data/test_resampled/low_snr_labeled/06Sept15_left/26.wav,1,1,0.9510692954063416,1.0,1.0,14
27.wav,data/test_resampled/low_snr_labeled/06Sept15_left/27.wav,1,1,0.994883120059967,1.0,1.0,65
28.wav,data/test_resampled/low_snr_labeled/06Sept15_left/28.wav,1,1,0.9974498152732849,1.0,1.0,133
29.wav,data/test_resampled/low_snr_labeled/06Sept15_left/29.wav,1,1,0.987437903881073,1.0,0.9896907216494846,194
3.wav,data/test_resampled/low_snr_labeled/06Sept15_left/3.wav,1,1,0.9333614706993103,1.0,0.9473684210526315,19
30.wav,data/test_resampled/low_snr_labeled/06Sept15_left/30.wav,1,1,1.0,1.0,1.0,15
31.wav,data/test_resampled/low_snr_labeled/06Sept15_left/31.wav,1,1,0.9477788209915161,1.0,0.946236559139785,93
32.wav,data/test_resampled/low_snr_labeled/06Sept15_left/32.wav,1,1,1.0,1.0,1.0,30
33.wav,data/test_resampled/low_snr_labeled/06Sept15_left/33.wav,1,1,0.9999979138374329,1.0,1.0,16
34.wav,data/test_resampled/low_snr_labeled/06Sept15_left/34.wav,1,1,0.9285411834716797,1.0,0.9375,16
35.wav,data/test_resampled/low_snr_labeled/06Sept15_left/35.wav,1,1,0.996066153049469,1.0,1.0,13
36_whistle+click.wav,data/test_resampled/low_snr_labeled/06Sept15_left/36_whistle+click.wav,1,1,0.9332389235496521,1.0,0.9540229885057471,87
37.wav,data/test_resampled/low_snr_labeled/06Sept15_left/37.wav,1,1,0.9955736398696899,1.0,1.0,104
38.wav,data/test_resampled/low_snr_labeled/06Sept15_left/38.wav,1,1,0.8844879269599915,1.0,0.8827751196172249,418
4.wav,data/test_resampled/low_snr_labeled/06Sept15_left/4.wav,1,1,0.9954808354377747,1.0,0.9930555555555556,144
40.wav,data/test_resampled/low_snr_labeled/06Sept15_left/40.wav,1,1,0.9701532125473022,1.0,0.9714285714285714,105
41.wav,data/test_resampled/low_snr_labeled/06Sept15_left/41.wav,1,1,1.0,1.0,1.0,22
42.wav,data/test_resampled/low_snr_labeled/06Sept15_left/42.wav,1,1,0.9867584109306335,1.0,0.9917355371900827,121
43.wav,data/test_resampled/low_snr_labeled/06Sept15_left/43.wav,1,1,0.9999916553497314,1.0,1.0,15
44.wav,data/test_resampled/low_snr_labeled/06Sept15_left/44.wav,1,1,0.9177196621894836,1.0,1.0,6
45.wav,data/test_resampled/low_snr_labeled/06Sept15_left/45.wav,1,1,0.9966286420822144,1.0,1.0,81
5.wav,data/test_resampled/low_snr_labeled/06Sept15_left/5.wav,1,1,0.8531734347343445,1.0,0.8679245283018868,53
6.wav,data/test_resampled/low_snr_labeled/06Sept15_left/6.wav,1,1,0.8749292492866516,1.0,0.8778625954198473,131
7.wav,data/test_resampled/low_snr_labeled/06Sept15_left/7.wav,1,1,0.9755077958106995,1.0,0.9784172661870504,139
8.wav,data/test_resampled/low_snr_labeled/06Sept15_left/8.wav,1,1,0.8843367695808411,1.0,0.8928571428571429,56
9.wav,data/test_resampled/low_snr_labeled/06Sept15_left/9.wav,1,1,0.9448959827423096,1.0,0.9166666666666666,24
squawk_like_heardelsewhere.wav,data/test_resampled/low_snr_labeled/06Sept15_left/squawk_like_heardelsewhere.wav,1,1,1.0,1.0,1.0,10
1.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/1.wav,1,1,0.7704418301582336,1.0,0.7586206896551724,29
10.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/10.wav,1,1,1.0,1.0,1.0,11
11.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/11.wav,1,1,0.9999622106552124,1.0,1.0,5
12.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/12.wav,1,1,0.9897139072418213,1.0,0.988479262672811,434
14.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/14.wav,1,1,0.9412592649459839,1.0,0.9407894736842105,152
15.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/15.wav,1,1,0.9999992251396179,1.0,1.0,31
16.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/16.wav,1,1,0.9999832510948181,1.0,1.0,44
17.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/17.wav,1,1,0.9999192357063293,1.0,1.0,53
18.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/18.wav,1,1,1.0,1.0,1.0,6
19.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/19.wav,1,1,0.9994408488273621,1.0,1.0,25
2.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/2.wav,1,1,0.8780192136764526,1.0,0.8731343283582089,134
3.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/3.wav,1,1,0.9999847412109375,1.0,1.0,18
4.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/4.wav,1,1,0.9999989867210388,1.0,1.0,7
5.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/5.wav,1,1,0.968493640422821,1.0,0.9666666666666667,30
6.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/6.wav,1,1,0.9993028044700623,1.0,1.0,332
7.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/7.wav,1,1,1.0,1.0,1.0,32
8.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/8.wav,1,1,0.9999722838401794,1.0,1.0,208
9.wav,data/test_resampled/low_snr_labeled/9 Oct 06 Splash and Penn/9.wav,1,1,0.99981290102005,1.0,1.0,32
Hantu-W_20210210T092647_162.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T092647_162.wav,1,1,1.0,1.0,1.0,57
Hantu-W_20210210T092647_164.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T092647_164.wav,1,1,1.0,1.0,1.0,57
Hantu-W_20210210T092647_235.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T092647_235.wav,1,1,1.0,1.0,1.0,57
Hantu-W_20210210T092647_50.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T092647_50.wav,1,1,0.825821042060852,1.0,0.8421052631578947,57
Hantu-W_20210210T094148_125.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T094148_125.wav,1,1,0.9999996423721313,1.0,1.0,57
Hantu-W_20210210T094148_73.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T094148_73.wav,1,1,1.0,1.0,1.0,57
Hantu-W_20210210T094148_93.wav,data/test_resampled/singapore_waters/Hantu-W_20210210T094148_93.wav,1,1,0.9997649788856506,1.0,1.0,57
HantuW_20210210_1_part0-1.wav,data/test_resampled/singapore_waters/HantuW_20210210_1_part0-1.wav,1,1,1.0,1.0,1.0,17
HantuW_20210210_1_part1.wav,data/test_resampled/singapore_waters/HantuW_20210210_1_part1.wav,1,1,0.9999988675117493,1.0,1.0,17
HantuW_20210210_1_part2.wav,data/test_resampled/singapore_waters/HantuW_20210210_1_part2.wav,1,1,1.0,1.0,1.0,17
HantuW_20210210_2_part1.wav,data/test_resampled/singapore_waters/HantuW_20210210_2_part1.wav,1,1,1.0,1.0,1.0,17
RL-W_20210323T142351_205.wav,data/test_resampled/singapore_waters/RL-W_20210323T142351_205.wav,1,1,0.8431411385536194,1.0,0.8421052631578947,57
RL-W_20210323T142351_206.wav,data/test_resampled/singapore_waters/RL-W_20210323T142351_206.wav,1,1,0.790802001953125,1.0,0.7894736842105263,57
RL-W_20210323T142351_5_newsound_squawklike.wav,data/test_resampled/singapore_waters/RL-W_20210323T142351_5_newsound_squawklike.wav,1,1,0.9999523758888245,1.0,1.0,57
RL-W_20210323T161915_161.wav,data/test_resampled/singapore_waters/RL-W_20210323T161915_161.wav,1,1,0.7371756434440613,1.0,0.7543859649122807,57
RL-W_20210323T161915_169.wav,data/test_resampled/singapore_waters/RL-W_20210323T161915_169.wav,1,1,0.8853938579559326,1.0,0.8771929824561403,57
RL-W_20210323T161915_184.wav,data/test_resampled/singapore_waters/RL-W_20210323T161915_184.wav,1,1,0.7819533944129944,1.0,0.8070175438596491,57
RL-W_20210323T161915_231.wav,data/test_resampled/singapore_waters/RL-W_20210323T161915_231.wav,1,1,0.8558752536773682,1.0,0.8421052631578947,57
RL-W_20210323T161915_276.wav,data/test_resampled/singapore_waters/RL-W_20210323T161915_276.wav,1,1,0.9857901334762573,1.0,1.0,57
RL-W_20210323T162419_103.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_103.wav,1,1,0.9156252145767212,1.0,0.9122807017543859,57
RL-W_20210323T162419_106.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_106.wav,1,1,0.7755733728408813,1.0,0.7543859649122807,57
RL-W_20210323T162419_116.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_116.wav,1,1,0.8828157186508179,1.0,0.8947368421052632,57
RL-W_20210323T162419_120.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_120.wav,1,1,0.8581351637840271,1.0,0.8771929824561403,57
RL-W_20210323T162419_136.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_136.wav,1,1,0.8893297910690308,1.0,0.8947368421052632,57
RL-W_20210323T162419_148.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_148.wav,1,1,0.8337057828903198,1.0,0.8421052631578947,57
RL-W_20210323T162419_149.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_149.wav,1,1,0.8696373105049133,1.0,0.8771929824561403,57
RL-W_20210323T162419_165.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_165.wav,1,1,0.7957406044006348,1.0,0.7894736842105263,57
RL-W_20210323T162419_166.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_166.wav,1,1,0.7945173382759094,1.0,0.7894736842105263,57
RL-W_20210323T162419_186.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_186.wav,1,1,0.8383690714836121,1.0,0.8245614035087719,57
RL-W_20210323T162419_190.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_190.wav,1,1,0.8191739916801453,1.0,0.8070175438596491,57
RL-W_20210323T162419_191.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_191.wav,1,1,0.8443669080734253,1.0,0.8421052631578947,57
RL-W_20210323T162419_209.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_209.wav,1,1,0.9137650728225708,1.0,0.9122807017543859,57
RL-W_20210323T162419_210.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_210.wav,1,1,0.9357026219367981,1.0,0.9298245614035088,57
RL-W_20210323T162419_212.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_212.wav,1,1,0.9314809441566467,1.0,0.9122807017543859,57
RL-W_20210323T162419_213.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_213.wav,1,1,0.9103103280067444,1.0,0.8947368421052632,57
RL-W_20210323T162419_241.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_241.wav,1,1,0.8696264028549194,1.0,0.8771929824561403,57
RL-W_20210323T162419_242.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_242.wav,1,1,0.9218671321868896,1.0,0.9298245614035088,57
RL-W_20210323T162419_26_anothertypeofsquawk.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_26_anothertypeofsquawk.wav,1,1,0.9255279302597046,1.0,0.9298245614035088,57
RL-W_20210323T162419_271.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_271.wav,1,1,0.8099938631057739,1.0,0.8421052631578947,57
RL-W_20210323T162419_56.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_56.wav,1,1,0.8959110975265503,1.0,0.8947368421052632,57
RL-W_20210323T162419_57.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_57.wav,1,1,0.8415316343307495,1.0,0.8421052631578947,57
RL-W_20210323T162419_68.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_68.wav,1,1,0.8791248202323914,1.0,0.8771929824561403,57
RL-W_20210323T162419_69.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_69.wav,1,1,0.9201655387878418,1.0,0.9298245614035088,57
RL-W_20210323T162419_86.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_86.wav,1,1,0.980375349521637,1.0,0.9649122807017544,57
RL-W_20210323T162419_87.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_87.wav,1,1,0.9456031322479248,1.0,0.9298245614035088,57
RL-W_20210323T162419_97.wav,data/test_resampled/singapore_waters/RL-W_20210323T162419_97.wav,1,1,0.8577857613563538,1.0,0.8596491228070176,57
SL-SE_20210127T162118_246.wav,data/test_resampled/singapore_waters/SL-SE_20210127T162118_246.wav,1,1,0.7611247301101685,1.0,0.7543859649122807,57
SL-SE_20210127T162118_7.wav,data/test_resampled/singapore_waters/SL-SE_20210127T162118_7.wav,1,1,0.8499345183372498,1.0,0.8771929824561403,57
SL-SE_20210127_24_part1-2.wav,data/test_resampled/singapore_waters/SL-SE_20210127_24_part1-2.wav,1,1,0.644721508026123,1.0,0.6470588235294118,17
SL-SE_20210127_24_part1.wav,data/test_resampled/singapore_waters/SL-SE_20210127_24_part1.wav,1,1,0.7423925995826721,1.0,0.7058823529411765,17
SL-SE_20210127_24_part2.wav,data/test_resampled/singapore_waters/SL-SE_20210127_24_part2.wav,1,1,0.8219398260116577,1.0,0.8235294117647058,17
click_KusuNE_20210222_15.wav,data/test_resampled/singapore_waters/click_KusuNE_20210222_15.wav,1,1,0.8299259543418884,1.0,0.8421052631578947,57
click_RL-W_20210323_105.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_105.wav,1,1,0.9313081502914429,1.0,0.9298245614035088,57
click_RL-W_20210323_107.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_107.wav,1,1,0.87396639585495,1.0,0.8947368421052632,57
click_RL-W_20210323_120.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_120.wav,1,1,0.8894596695899963,1.0,0.8947368421052632,57
click_RL-W_20210323_29.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_29.wav,1,1,0.9392179250717163,1.0,0.9298245614035088,57
click_RL-W_20210323_49.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_49.wav,1,1,0.9077095985412598,1.0,0.8947368421052632,57
click_RL-W_20210323_73.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_73.wav,1,1,0.9291955828666687,1.0,0.9298245614035088,57
click_RL-W_20210323_74.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_74.wav,1,1,0.9941530823707581,1.0,1.0,57
click_RL-W_20210323_85.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_85.wav,1,1,0.9290433526039124,1.0,0.9298245614035088,57
click_RL-W_20210323_89.wav,data/test_resampled/singapore_waters/click_RL-W_20210323_89.wav,1,1,0.951475203037262,1.0,0.9473684210526315,57
click_RL-W_202103_105.wav,data/test_resampled/singapore_waters/click_RL-W_202103_105.wav,1,1,0.9313081502914429,1.0,0.9298245614035088,57
click_RL-W_202103_107.wav,data/test_resampled/singapore_waters/click_RL-W_202103_107.wav,1,1,0.87396639585495,1.0,0.8947368421052632,57
click_RL-W_202103_120.wav,data/test_resampled/singapore_waters/click_RL-W_202103_120.wav,1,1,0.8894596695899963,1.0,0.8947368421052632,57
click_RL-W_202103_29.wav,data/test_resampled/singapore_waters/click_RL-W_202103_29.wav,1,1,0.9392179250717163,1.0,0.9298245614035088,57
click_RL-W_202103_49.wav,data/test_resampled/singapore_waters/click_RL-W_202103_49.wav,1,1,0.9077095985412598,1.0,0.8947368421052632,57
click_RL-W_202103_73.wav,data/test_resampled/singapore_waters/click_RL-W_202103_73.wav,1,1,0.9291955828666687,1.0,0.9298245614035088,57
click_RL-W_202103_74.wav,data/test_resampled/singapore_waters/click_RL-W_202103_74.wav,1,1,0.9941530823707581,1.0,1.0,57
click_RL-W_202103_85.wav,data/test_resampled/singapore_waters/click_RL-W_202103_85.wav,1,1,0.9290433526039124,1.0,0.9298245614035088,57
click_RL-W_202103_89.wav,data/test_resampled/singapore_waters/click_RL-W_202103_89.wav,1,1,0.951475203037262,1.0,0.9473684210526315,57
click_SL-SE 20210127-24-highres.wav,data/test_resampled/singapore_waters/click_SL-SE 20210127-24-highres.wav,1,1,0.7113268375396729,1.0,0.7192982456140351,57
click_SL-SE 20210127-35.wav,data/test_resampled/singapore_waters/click_SL-SE 20210127-35.wav,1,1,0.6445062160491943,1.0,0.6666666666666666,57
click_SL-SE 20210127-45.wav,data/test_resampled/singapore_waters/click_SL-SE 20210127-45.wav,1,1,0.7534458041191101,1.0,0.7368421052631579,57
click_SL-SE 20210127-81.wav,data/test_resampled/singapore_waters/click_SL-SE 20210127-81.wav,1,1,0.746707022190094,1.0,0.7543859649122807,57
click_SL-SE 20210127-96.wav,data/test_resampled/singapore_waters/click_SL-SE 20210127-96.wav,1,1,0.6973655819892883,1.0,0.7017543859649122,57
HantuW_20210210_1_part1.wav,data/test_resampled/singapore_waters/training_cleaned/HantuW_20210210_1_part1.wav,1,1,0.5239783525466919,1.0,0.5294117647058824,17
HantuW_20210210_2_part1.wav,data/test_resampled/singapore_waters/training_cleaned/HantuW_20210210_2_part1.wav,1,1,0.4687345325946808,1.0,0.47058823529411764,17
SL-SE_20210127_24_part1.wav,data/test_resampled/singapore_waters/training_cleaned/SL-SE_20210127_24_part1.wav,1,1,0.49658411741256714,1.0,0.47058823529411764,17
SL-SE_20210127_24_part2.wav,data/test_resampled/singapore_waters/training_cleaned/SL-SE_20210127_24_part2.wav,1,1,0.5248522162437439,0.9996134638786316,0.5882352941176471,17
SL-SE_20210127_24_part3.wav,data/test_resampled/singapore_waters/training_cleaned/SL-SE_20210127_24_part3.wav,1,1,1.0,1.0,1.0,17
click_RL-W_20210323_105.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_105.wav,1,1,0.28232428431510925,1.0,0.23529411764705882,17
click_RL-W_20210323_120.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_120.wav,1,1,0.5709171891212463,1.0,0.5882352941176471,17
click_RL-W_20210323_29.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_29.wav,1,1,0.4175768494606018,1.0,0.4117647058823529,17
click_RL-W_20210323_73.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_73.wav,1,1,0.23373959958553314,1.0,0.23529411764705882,17
click_RL-W_20210323_74.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_74.wav,1,1,0.2908613383769989,1.0,0.29411764705882354,17
click_RL-W_20210323_74_part2.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_74_part2.wav,1,1,0.23535795509815216,1.0,0.23529411764705882,17
click_RL-W_20210323_85.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_85.wav,1,1,0.47058823704719543,1.0,0.47058823529411764,17
click_RL-W_20210323_89.wav,data/test_resampled/singapore_waters/training_cleaned/click_RL-W_20210323_89.wav,1,1,0.665185272693634,1.0,0.6470588235294118,17
click_SL-SE 20210127-35.wav,data/test_resampled/singapore_waters/training_cleaned/click_SL-SE 20210127-35.wav,1,1,0.1555924415588379,0.9872428178787231,0.17647058823529413,17
click_SL-SE 20210127-45.wav,data/test_resampled/singapore_waters/training_cleaned/click_SL-SE 20210127-45.wav,1,1,0.1301819384098053,1.0,0.125,16
click_SL-SE 20210127-96.wav,data/test_resampled/singapore_waters/training_cleaned/click_SL-SE 20210127-96.wav,1,1,0.17665927112102509,1.0,0.17647058823529413,17
HantuW_20210210_1_part2.wav,data/test_resampled/singapore_waters/validation_cleaned/HantuW_20210210_1_part2.wav,1,1,0.4022095203399658,1.0,0.4117647058823529,17
HantuW_20210210_2_part2.wav,data/test_resampled/singapore_waters/validation_cleaned/HantuW_20210210_2_part2.wav,1,1,0.557016909122467,1.0,0.5294117647058824,17
SL-SE_20210127_24_part2.wav,data/test_resampled/singapore_waters/validation_cleaned/SL-SE_20210127_24_part2.wav,1,1,0.8221161961555481,1.0,0.8235294117647058,17
click_RL-W_20210323_49.wav,data/test_resampled/singapore_waters/validation_cleaned/click_RL-W_20210323_49.wav,1,1,0.7058771848678589,1.0,0.7058823529411765,17
click_RL-W_20210323_74.wav,data/test_resampled/singapore_waters/validation_cleaned/click_RL-W_20210323_74.wav,1,1,0.29088613390922546,1.0,0.29411764705882354,17
click_RL-W_20210323_89.wav,data/test_resampled/singapore_waters/validation_cleaned/click_RL-W_20210323_89.wav,1,1,0.6652472615242004,1.0,0.6470588235294118,17
click_SL-SE 20210127-96.wav,data/test_resampled/singapore_waters/validation_cleaned/click_SL-SE 20210127-96.wav,1,1,0.17666053771972656,1.0,0.17647058823529413,17
6__10_07_13_marDeCangas_Entra_seg0007.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0007.wav,0,0,0.0019864793866872787,0.17788070440292358,0.0,97
82__27_09_13_H3_lluvia_seg0007.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0007.wav,0,1,0.1342904418706894,1.0,0.13402061855670103,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0087.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0087.wav,0,0,1.2427550617783534e-21,8.083318805793291e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0110.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0110.wav,0,0,1.282484065962103e-21,1.3337973145720029e-20,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0251.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0251.wav,0,0,1.0469858869321302e-21,3.9950202296186496e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0513.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0513.wav,0,0,9.532918296117485e-22,7.528075435204205e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0564.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0564.wav,0,0,1.4904269927847948e-21,9.259336992296416e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0694.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0694.wav,0,0,1.391252258061074e-21,6.3802019882638405e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0744.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0744.wav,0,0,1.0804203616938424e-21,9.091995284761384e-21,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0851.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0851.wav,0,0,1.8323890317898283e-21,1.7464282044290546e-20,0.0,97
nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0904.wav,data/test_noise_segments/nrs_audio_01_nrs_01_2014-2015_audio_NRS01_20141014_234015_seg0904.wav,0,0,1.5289282517209818e-21,8.109911370017164e-21,0.0,97
